xc,xc_sigmalow,xc_sigmahigh,xc_sigma3low,xc_sigma3high,yc,yc_sigmalow,yc_sigmahigh,yc_sigma3low,yc_sigma3high,theta,theta_sigmalow,theta_sigmahigh,theta_sigma3low,theta_sigma3high,Ic,Ic_sigmalow,Ic_sigmahigh,Ic_sigma3low,Ic_sigma3high,hr,hr_sigmalow,hr_sigmahigh,hr_sigma3low,hr_sigma3high,inc,inc_sigmalow,inc_sigmahigh,inc_sigma3low,inc_sigma3high,z_scale,z_scale_sigmalow,z_scale_sigmahigh,z_scale_sigma3low,z_scale_sigma3high,e,e_sigmalow,e_sigmahigh,e_sigma3low,e_sigma3high,ns,ns_sigmalow,ns_sigmahigh,ns_sigma3low,ns_sigma3high,Ie,Ie_sigmalow,Ie_sigmahigh,Ie_sigma3low,Ie_sigma3high,rscale,rscale_sigmalow,rscale_sigmahigh,rscale_sigma3low,rscale_sigma3high,z0,z0_sigmalow,z0_sigmahigh,z0_sigma3low,z0_sigma3high,z,sfr,rms,mass,Ra,Dec,SN,name,re,re_sigmalow,re_sigmahigh
-2.2337124958369948e-06,3.76659377264672e-08,3.771744049712472e-08,6.999035861436796e-08,7.09008545666108e-08,5.0536318890866246e-08,3.995803603247023e-08,3.932695114283879e-08,7.420648081671895e-08,7.277036511773445e-08,-42.6273478930644,0.0768920700730646,0.0766506118974632,0.1448444557493786,0.1449720530767493,21.44367587077254,0.0922889706931187,0.0917372949694232,0.1733378150911591,0.1743490945547492,0.7517861450453862,0.0019199769601664,0.0019258895026296,0.003627922142812,0.0035994873684818,79.71464540632115,0.1219926603457395,0.1214862060891448,0.2267455087363146,0.2334097780288857,0.3351621350011814,0.0004280591850304,0.0004292134145569,0.0007983727967097,0.0008127514428714,,,,,,,,,,,,,,,,,,,,,0.251970060099552,2.775557561562892e-17,0.0,2.775557561562892e-17,2.775557561562892e-17,1.1007609,7.215784542726357,0.044162557,16880904662.914349,34.4,-4.9999895739936,26.056318,clean_image_34,,,
5.402925649972602e-06,5.431751235532996e-08,5.5405700118802575e-08,1.0430158725419113e-07,1.0528083052249629e-07,1.839133315850596e-05,1.239237515693121e-07,1.298909324337867e-07,2.397895051333638e-07,2.418788121586611e-07,-17.691471994891558,0.0322946416769092,0.0309430803918644,0.0600490227937626,0.0596105042045636,1.2855958704439494,0.0049974438388757,0.0050269951979085,0.0095754273052535,0.0095962662627129,2.3745593288288447,0.0044304857752162,0.004488180648603,0.0083426967422601,0.0084572020107782,89.84452295009966,0.1740888598630334,0.1079709946214535,0.350879452043614,0.1469682789028468,0.1470503000398564,0.0005585946555088,0.0005671185156344,0.001038090782131,0.0010620751520783,,,,,,,,,,,,,,,,,,,,,0.3491908736890301,0.0011405954050549,0.001114458081778,0.0021473445096698,0.0021697276917506,1.485695,70.74491413127315,0.041179746,37377300960.55638,34.4,-4.9999895739936,22.286327,clean_image_35,,,
-8.494831022708971e-07,2.1339510783725843e-07,2.1281363504837745e-07,4.018753559713794e-07,4.042858876753741e-07,3.1222055223842013e-06,1.874622120126433e-07,1.876888843950797e-07,3.525119795679212e-07,3.509008643646613e-07,49.82398891577676,0.1051941598678567,0.1040660536914757,0.1980919302775632,0.196534825940553,1.132342635720062,0.0618004751942875,0.0742514517657002,0.1093745859649115,0.1458125640797081,1.7369953209810698,0.0096407373696647,0.0099850605256268,0.0186295092596209,0.0185181249156209,83.17827331789574,0.6080660787132075,0.6527836345389773,1.0705518290724,1.260574960785334,0.1239190699273347,0.0086077477200632,0.0079361182448311,0.0157252371493017,0.0149279961865036,,,,,,,,,,,,,,,,,,,,,0.2152151154409423,0.0142491499008328,0.0132797992165502,0.0262290704959202,0.024468732845397,1.0319352,0.7716267977804319,0.040700026,5723932090.159723,34.4,-4.9999895739936,14.194744,clean_image_36,,,
1.7086842576833498e-06,1.1205846581156e-07,1.1636121535801615e-07,2.1507673728958538e-07,2.207027072669859e-07,7.748367479011094e-07,1.2112060750183726e-07,1.2654110461636872e-07,2.2842919810231794e-07,2.3741500149957618e-07,-42.34242911963049,0.0635394785318297,0.063578055555979,0.1201051763624363,0.118065198989619,2.4444196709236885,0.0092307616065792,0.0091124711626884,0.0175631340023403,0.0170979565325546,2.038858275999792,0.0045636233512924,0.0046072670400025,0.008463051791784,0.0089230926305199,77.3079930911003,0.0669259140121738,0.0651461949463794,0.1256113048492011,0.1267329683712148,0.124913119850362,0.0001407941433856,0.0001400997051109,0.0002717979321189,0.0002603674284227,,,,,,,,,,,,,,,,,,,,,0.254680007317503,2.775557561562892e-17,0.0,2.775557561562892e-17,2.775557561562892e-17,2.1739082,134.94716778916134,0.027917586,21968286188.537933,34.4,-4.9999895739936,21.052505,clean_image_37,,,
-3.0673705197973934e-06,1.6996605301772253e-07,1.666807554843595e-07,3.166429401951928e-07,3.137633484428177e-07,1.344672104799512e-05,2.730541709473797e-07,2.75925633449087e-07,5.175911554172223e-07,5.062237463004264e-07,26.8132130822919,0.1544199844255018,0.1544392690768035,0.2822461772806086,0.280785200629758,1.870224043338244,0.0160833947035168,0.0169586870799982,0.0296797840770124,0.0320016488133672,1.7544044814889326,0.0096110028140388,0.009213617079935,0.0182456725436204,0.0174515330748277,76.81793412324816,0.1520103637983396,0.1571912510713531,0.2896195995374881,0.2938547614424749,0.1437560581209176,0.0003751901812318,0.0003960118302939,0.0007077032320663,0.0007555393020295,,,,,,,,,,,,,,,,,,,,,0.2522062033983718,2.775557561562892e-17,0.0,2.775557561562892e-17,0.0,1.1063623,4.9869866464454535,0.04158633,3498888682.812275,34.4,-4.9999895739936,12.5994005,clean_image_38,,,
1.2408326390698311e-05,5.416418683708444e-07,5.388857127529478e-07,9.484429252471572e-07,8.916594082011623e-07,-2.610650380158377e-05,7.733450263107962e-07,7.696933996504204e-07,1.286893666454041e-06,1.2838915607732822e-06,32.27315299262044,0.2928837635255235,0.2931926505920543,0.5608383628259084,0.5481425960631654,0.4621266150678542,0.0806498333606629,0.0615147882586263,0.1467143714121377,0.0941041993841553,2.611541199762432,0.0336532565966285,0.033259012058715,0.0635135556806152,0.0641480873860254,75.39537397416824,0.3707268277516959,0.4396713124080378,0.6695438480908393,0.9702429981579002,0.0594329712536623,0.0068591561503043,0.0124453370248335,0.0089740001681659,0.0273380799317702,0.1895728892316148,0.1365475347515281,0.2080920449807284,0.179756719352863,0.3860410435725822,0.7067987541152426,0.3608449186902467,1.94764322304334,0.4382060542298751,6.776395329070531,7.074812937706589,2.199192224316543,1.865420806198536,5.484712583705155,2.717663768604126,0.02213540327263,0.0068852703727018,0.0073204151911463,0.0114829361655871,0.0149809684005294,0.1552878240005882,0.0178625812317044,0.032255154395741,0.023701788647993,0.0709028196801608,1.2943333,1.4474631456776867,0.0455337,5210273516.834233,34.4,-4.9999895739936,8.057187,clean_image_4,0.09700101456607375,0.03019827999519678,0.03210305280281813
-5.612288666546653e-06,3.710061122641935e-08,3.9382718493685734e-08,6.916934074537657e-08,7.171493436695994e-08,-4.404162128760411e-06,3.4839501368127404e-08,3.593916401356706e-08,6.426286258526305e-08,6.671615118335254e-08,24.384717778166557,0.044965993138927,0.0433564606281215,0.0828009483015819,0.0809778796774622,5.068339097112822,0.1050656159275131,0.1050436118056943,0.1869035230844948,0.1926095750992784,1.4253667823339933,0.0124757535329302,0.0126962067023386,0.0228001635312988,0.0227531564385623,87.55587784261927,0.2793904244784073,0.2927135032986143,0.4917500324808799,0.5490447543386949,0.1821497949908334,0.000803989163774,0.0008042562228635,0.0014310000006148,0.0014804461181334,0.3300490499742288,0.00486127997132,0.0048225762578035,0.0091832638158738,0.0090197904740303,2.8447476467913937,0.0583382632493787,0.0579336941876422,0.1060443532341386,0.1038586877182714,43.69171875573264,0.7931047090251937,0.7955792967081052,1.444067222523337,1.4876469459022204,0.1071008382745297,0.0010459225504184,0.0010862597469236,0.0019218797084928,0.0020095617512413,0.259630040889928,2.775557561562892e-17,0.0,5.551115123125783e-17,2.775557561562892e-17,1.8259926,29.27751545697282,0.04241722,47115214545.61773,34.4,-4.9999895739936,23.819197,clean_image_41,0.2561600858030815,0.0033593071027919817,0.003457770011097326
7.696701128417638e-06,4.6945705383103285e-08,4.7260833533187836e-08,8.85830678721068e-08,8.88817488844053e-08,-8.301604888894653e-06,8.394167406624256e-08,8.1047174867133e-08,1.6546778777221673e-07,1.5152636642178038e-07,22.692376323308352,0.0475433521800852,0.04786655874695,0.0892895406704497,0.0909900100478289,1.72518427543641,0.0094616944643177,0.0095368195742011,0.0178885930003529,0.0180032190639658,3.3310527148614293,0.0102570830929749,0.0102966770611141,0.0195321455540056,0.019497461594486,80.63591405943767,0.0510074620421221,0.049851006957823,0.0958888180077792,0.0918901127480467,0.078222894246482,0.0001204679537437,0.0001207761684132,0.0002275078526746,0.0002306888070523,0.0041157227426683,0.0030802694683377,0.0066894066546411,0.0039340269861342,0.016618577252369,0.5066147284274045,0.0049359865012225,0.0107325070860788,0.0062926395413794,0.0274762758110843,97.69530000755326,3.503857260424212,1.7094391825280295,8.304858440438053,2.1975612579102943,0.0255337272361501,0.0001823934924664,0.0002085641556375,0.0003571737130883,0.0004583933332046,0.2605643077360344,2.775557561562892e-17,0.0,2.775557561562892e-17,2.775557561562892e-17,1.4971062,41.39410970806087,0.050158285,54939496008.75089,34.4,-4.9999895739936,17.446157,clean_image_42,0.14272093322039411,0.0011101773075826748,0.0012464549139398315
2.799534057975974e-06,1.2571637064347293e-07,1.245967706339461e-07,2.4197090752313856e-07,2.400947010627535e-07,5.824911269907863e-07,4.2021968006349836e-08,4.0423103863668595e-08,7.933003973001265e-08,7.731328882746533e-08,-66.46248834761008,0.0226747894418366,0.0223479994612461,0.04296221125594,0.042191042588513,0.4959595494464014,0.0023510364253949,0.003129381555178,0.0037062920452411,0.0061774244488971,2.3914037374778907,0.0028281627254327,0.0028983552704029,0.0053852057217866,0.0056692129902038,88.6160947880776,0.5845644282493794,0.7737765996224653,1.022490752941593,1.2644673596630869,0.2029934811569195,0.0016515288523097,0.0012442420091577,0.0032996813438705,0.0018476931216688,,,,,,,,,,,,,,,,,,,,,0.4853994362927153,0.0036112328186674,0.0026944871096014,0.0070996617403996,0.0038970654413814,1.0571661,4.884664177008672,0.012905601,9227323133.0248,212.21052631579,52.999982701938,31.187387,clean_image_43,,,
3.588236215768996e-07,2.1173566499095815e-07,2.075737183446793e-07,3.987223178720522e-07,4.002533265311321e-07,-1.3895905132850634e-06,9.331366533367101e-08,9.610154631869902e-08,1.7874107270175305e-07,1.78789284808901e-07,55.18892099424959,0.067967681299109,0.0699536913938487,0.1287193922153022,0.1305490066807308,2.8966539136344034,0.012408352220893,0.0123983126772868,0.0239483493576182,0.0233410416522241,1.5765032212943653,0.0039585557697385,0.0041343040235601,0.0076618961192089,0.007775216319211,83.88215544742023,0.1114260241372022,0.1129959341008941,0.2156337012094269,0.2155831492488431,0.1589338892586322,0.0002078514459331,0.0002000824885641,0.0003898730190576,0.0003881380217499,,,,,,,,,,,,,,,,,,,,,0.2505597216261326,2.775557561562892e-17,0.0,2.775557561562892e-17,2.775557561562892e-17,2.38658,18.48067443904901,0.0258003,29165154995.305428,212.21052631579,52.999982701938,21.320456,clean_image_44,,,
-3.188663338005263e-05,2.870580656638011e-07,3.411929267696821e-07,5.006869676761296e-07,6.677231583934637e-07,1.3371898336075556e-05,1.981873672778231e-07,1.809158166595753e-07,3.8948120267047786e-07,3.2695952513880925e-07,46.34432725284128,0.042483677390777,0.0418423300982482,0.0817971543494806,0.0791833416798368,0.1376928628166482,0.0075991057166212,0.0083847883353584,0.0135405430377815,0.0159963062942762,4.251253985361605,0.0162081851129158,0.0156626793935759,0.0302439757732528,0.0291561764109244,83.81656504194211,0.1931362278977815,0.2055828979987239,0.3404841021905156,0.3979853607762891,0.060943260039185,0.0036413302039827,0.0037966811921241,0.006633550301492,0.0071612515866054,0.4329477346628377,0.2035195214758127,0.1341903181065775,0.3571805810277918,0.2037215531891408,0.2898367429718569,0.0301281843693779,0.062128616874305,0.0381854573009203,0.1561054291260191,8.17050252962377,1.6018314967239249,1.2749755505186862,2.8483937035470044,1.7166788188342696,0.0225343961932859,0.0039958513889617,0.0054500440820742,0.0057331889659799,0.0097524802414426,0.2590654033626501,0.0150616536922936,0.0156416283141719,0.0274135064813004,0.0294037305072298,1.3537741,4.2366236878400105,0.013662672,6749006819.688145,212.21052631579,52.999982701938,14.451514,clean_image_45,0.16075146304578355,0.028511410085915588,0.038882967982743676
-2.826427408662305e-06,7.304865696498851e-08,7.286529321190729e-08,1.3392943004500236e-07,1.3570313348010218e-07,-1.7022068311095954e-06,2.7756538461437364e-08,2.8730234883966997e-08,5.3149043471356576e-08,5.425752355103583e-08,58.15468162653328,0.0118891537154937,0.0126946678794936,0.0224875349617263,0.0232022865895515,3.99620317756428,0.0051018394216546,0.0049133617983865,0.0097704229643906,0.009478475229645,1.913488023877887,0.0014553022665364,0.0014969187373776,0.0027557806481441,0.0028686219479152,89.95865828039193,0.0441314357456406,0.0289742659778369,0.0907524188165211,0.0391468313573,0.1311779563874234,5.1273112406768906e-05,4.992341266260581e-05,9.806572106316191e-05,9.460706712437206e-05,,,,,,,,,,,,,,,,,,,,,0.2510074163994856,2.775557561562892e-17,0.0,2.775557561562892e-17,2.775557561562892e-17,1.0788916,2.1930120062435114,0.017890895,19893621517.70377,212.21052631579,52.999982701938,41.559155,clean_image_46,,,
-8.492701643574509e-06,2.465638126385433e-07,2.430308516264455e-07,4.664576764631465e-07,4.632164265800102e-07,-7.957989149734339e-07,1.2710200163133725e-07,1.280649501016157e-07,2.399620951560596e-07,2.4233251304203654e-07,50.04257464814437,0.0645711531503963,0.0642958994563969,0.1228078646882195,0.1217959999198967,1.030526170274328,0.0049653201276942,0.0051163431825724,0.0093806383855035,0.0096763753344089,1.9933330263596936,0.0059187300635517,0.0060104046845832,0.0112272807445248,0.0112986817384646,82.18113356839717,0.0778993325773882,0.0800659877361766,0.1456749414778642,0.1473007456077226,0.1303848847902242,0.0001958754674963,0.0001942876585908,0.0003672947004825,0.0003697515786953,,,,,,,,,,,,,,,,,,,,,0.2599004386953934,2.775557561562892e-17,0.0,2.775557561562892e-17,2.775557561562892e-17,1.7963417,16.730136974062237,0.014956519,4041727157.805713,212.21052631579,52.999982701938,20.707129,clean_image_47,,,
-1.2104372048383798e-05,1.3152931717423115e-08,1.3377425242343228e-08,2.4739800163524277e-08,2.5033446989044972e-08,1.5299450277703273e-05,1.2155255122522117e-08,1.1889416678795669e-08,2.2230371593286156e-08,2.3186582333116753e-08,28.71893362737073,0.0049363961858972,0.0049193467263144,0.0093163071282234,0.0092630065322296,17.284646461985293,0.0078868113039973,0.0078597924276486,0.0147200210117546,0.0147488991018249,2.31052496785052,0.0006663212138668,0.0006789577180872,0.0012690059789295,0.001243521327114,76.86342048290899,0.0056997757804566,0.0056587021790903,0.0104912078035681,0.0106406413667343,0.1077243485915022,1.5818279657506262e-05,1.553709940824155e-05,2.896144370400505e-05,2.959818046945756e-05,,,,,,,,,,,,,,,,,,,,,0.2488997849265954,2.775557561562892e-17,1.3877787807814457e-17,4.163336342344337e-17,2.775557561562892e-17,1.0355643,7.461821493757905,0.022079632,120648726006.8627,212.21052631579,52.999982701938,57.6694,clean_image_48,,,
3.814615459481037e-06,1.0463984174767029e-07,1.1032893614092423e-07,1.9751916529342643e-07,2.0964231804832202e-07,9.702137015466487e-06,4.058696755467945e-08,4.2087495959376675e-08,7.513032219815915e-08,8.00194503679072e-08,59.98668504832354,0.0512452695073193,0.0521886231783952,0.0976348640474427,0.0973172760528484,1.2128832646194925,0.0068762477274171,0.0068615925189658,0.0128644199257195,0.0129782707746566,2.545378317483313,0.0078526569922234,0.0079429746129702,0.014991069162249,0.0149815899997682,79.03901269363185,0.0592895156769088,0.0580489803993629,0.1080127591625483,0.1102986207519478,0.1016759872608512,0.0001581182531733,0.0001573329630544,0.0002974489741352,0.0003011960612064,0.5558692713433383,0.0084390343943767,0.0083055600646144,0.0164389294496756,0.0155152999692935,0.5015132033233031,0.0011292764619177,0.0024857993686264,0.0014418889999996,0.0061304314811971,99.14410318723968,1.4019596465906403,0.6309217132756118,3.311907493812555,0.8178834717178347,0.0443225853379166,0.0004808626759994,0.0004939712623665,0.0009118514705384,0.0009201838895653,0.2588037339831204,2.775557561562892e-17,0.0,2.775557561562892e-17,2.775557561562892e-17,1.3375438,3.085333109605468,0.021397924,15463657942.84478,212.21052631579,52.999982701938,17.86025,clean_image_49,0.1893081806304258,0.0021352572029368242,0.002190966030892537
-3.792564488008107e-06,2.2022649852149726e-07,2.1698905743145426e-07,4.278922980256079e-07,4.1598838529135405e-07,-5.944294782530783e-06,3.035115409084891e-07,3.007164978915322e-07,5.73328053223516e-07,5.64485699742538e-07,-33.78830748216442,0.2448227342501425,0.2394225107777146,0.4636014912079318,0.4573482908763751,1.9246111814410276,0.027173374687478,0.0275476707582773,0.051984890433812,0.0519807638929339,1.19663169285154,0.0103487672445077,0.0102714714918521,0.019144301286001,0.0195696191867367,82.40742350694529,0.3645729502555639,0.3570819647654986,0.6785980575052832,0.6831124410049654,0.2142723449903234,0.0009119294565797,0.0009347462991484,0.0017239610099535,0.0017425285942544,,,,,,,,,,,,,,,,,,,,,0.2564046573188722,2.775557561562892e-17,0.0,5.551115123125783e-17,2.775557561562892e-17,1.2288235,1.5986644631171938,0.039757993,1962713638.7571511,34.4,-4.9999895739936,10.790365,clean_image_5,,,
6.463411342937834e-07,3.984657520778116e-07,3.896598151154433e-07,7.45863951644896e-07,7.595848003782288e-07,-1.442811353837057e-05,3.03464540549186e-07,3.0892075173718136e-07,5.847079604308998e-07,5.91095645579237e-07,35.43929362802401,0.1160623137731349,0.1154549824587931,0.2208327898675079,0.216557947460366,0.5098242284090974,0.0544447924791475,0.0441888012580763,0.0992432738359183,0.0645299003251926,2.323386226052084,0.0121485240967058,0.0121816491967159,0.023572639342595,0.0231355731194717,79.2315845513063,0.1859971463035634,0.2427641055565033,0.3256257033653185,0.5123449649224625,0.0566786961529604,0.0046557492312876,0.0070931206511933,0.0063451971492096,0.0142509241336782,,,,,,,,,,,,,,,,,,,,,0.1317354306165159,0.0107061829568313,0.0161728549744912,0.0145220703302276,0.0325151907822597,1.5854802,1.5382010811310074,0.016453784,3870943249.088069,212.21052631579,52.999982701938,13.28862,clean_image_51,,,
1.0245680226946708e-05,3.2242750833773235e-08,3.055082818672598e-08,5.8487467387957944e-08,5.5124274977258624e-08,4.313929709682007e-07,4.1924515041491394e-08,4.150489062331725e-08,7.719919606899816e-08,7.383043915033958e-08,-9.335037222965289,0.0332610186547146,0.0317386279472167,0.060759619974835,0.0588774963747358,2.963387964041296,0.016810006216553,0.0167027325014959,0.0300530221212951,0.030363826673156,1.356490491944044,0.0036283421458351,0.0035624351760874,0.0068064972675709,0.0064213045324974,84.35975800744585,0.0567240354886564,0.054835580677178,0.1030783989270389,0.1005336139016321,0.1920729440927556,0.0002514830669975,0.0002576059007578,0.0004524682300127,0.0004842836462781,0.3122973402551453,0.0145805199529913,0.0147587451863396,0.0262160358801547,0.027413051596724,1.6562183953970753,0.2676736694702217,0.3306233817342552,0.4535255505485762,0.616802064689679,22.022467040226523,6.305054910048137,11.282363157996372,9.578295513394796,25.349239630521964,0.0712458860824837,0.0113977947920134,0.0109279066538066,0.0196563792697813,0.0197840142862608,0.2605450083091498,2.775557561562892e-17,0.0,5.551115123125783e-17,2.775557561562892e-17,1.7025341,22.713760934633925,0.015692532,4773539969.099239,212.21052631579,52.999982701938,20.61693,clean_image_52,0.16216924792838755,0.025947184462826515,0.02487764904681965
1.858662803280876e-05,1.36246163084386e-07,1.3912517919640498e-07,2.577873755044208e-07,2.584611694818476e-07,4.756292160005355e-06,7.175663318875834e-08,7.494637586373486e-08,1.3911066680855352e-07,1.397753998855536e-07,-49.55023966204988,0.0379727298817869,0.0387122748124539,0.0725907381017449,0.0724004123822723,1.9363477337146011,0.0056607402353208,0.0057843044328345,0.0108520138883407,0.0109967933707153,1.9137519366955795,0.0035002049801868,0.0034529663632985,0.006707684109386,0.0065899892954932,81.19261013772885,0.0458815320119896,0.0462439563013532,0.0872629243428804,0.0860813656600072,0.1352859650052608,0.0001217451959378,0.0001239806969091,0.000232021874382,0.000238068163785,,,,,,,,,,,,,,,,,,,,,0.258903758229608,2.775557561562892e-17,0.0,2.775557561562892e-17,2.775557561562892e-17,1.3434678,1.8011609514125348,0.016856654,13014310515.9788,212.21052631579,52.999982701938,24.217995,clean_image_53,,,
7.977254719832803e-06,2.1086080028157926e-07,2.119204861923888e-07,3.979283300870107e-07,4.000596855577754e-07,4.0002211043128005e-06,1.4795976814044046e-07,1.4106364645314048e-07,2.697421274535664e-07,2.695494244144857e-07,-40.91700557112232,0.0485236961422899,0.0476937102469747,0.0898250415195889,0.0887606468783204,1.0617524899413666,0.0041468718912855,0.0042038343212045,0.0080597859194555,0.0079722028321633,2.167653972522668,0.0051728171493756,0.0052973312500168,0.0096901202489685,0.0100182530433818,82.161632888661,0.0541430729545169,0.0548219138285475,0.1027709084529391,0.1030321476634412,0.1141681153515108,0.0001391465157759,0.0001365813420124,0.0002625707810262,0.0002568364683469,,,,,,,,,,,,,,,,,,,,,0.2474769381646586,2.775557561562892e-17,1.3877787807814457e-17,4.163336342344337e-17,2.775557561562892e-17,1.0091666,1.8245952098498448,0.01703389,3983890463.8809752,212.21052631579,52.999982701938,20.724096,clean_image_55,,,
